GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2021102404,2021-10-24,3,0,59,NYG,CAR,0,0,85,1,0,"5-G.GANO EXTRA POINT IS GOOD, CENTER-58-C.KREITER, HOLDER-9-R.DIXON.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021102404,2021-10-24,3,1,5,NYG,CAR,3,3,95,1,0,"(1:05) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 13-D.PETTIS FOR 5 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2021,5,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2021102404,2021-10-24,3,1,47,NYG,CAR,2,7,91,0,0,(1:47) 28-D.BOOKER LEFT GUARD TO CAR 5 FOR 4 YARDS (23-S.THOMAS-OLIVER; 57-C.JOHNSTON).,0,2021,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,9,OPP,0,,0,,0
2021102404,2021-10-24,3,2,30,NYG,CAR,1,10,88,0,0,"(2:30) (NO HUDDLE, SHOTGUN) 8-D.JONES UP THE MIDDLE TO CAR 9 FOR 3 YARDS (95-D.BROWN; 57-C.JOHNSTON).",0,2021,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,12,OPP,0,,0,,0
2021102404,2021-10-24,3,3,5,NYG,CAR,3,1,77,1,0,(3:05) 28-D.BOOKER RIGHT END TO CAR 12 FOR 11 YARDS (21-J.CHINN; 34-S.CHANDLER).,0,2021,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,23,OPP,0,,0,,0
2021102404,2021-10-24,3,3,43,NYG,CAR,2,8,70,0,0,(3:43) (SHOTGUN) 8-D.JONES LEFT TACKLE TO CAR 23 FOR 7 YARDS (34-S.CHANDLER).,0,2021,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,30,OPP,0,,0,,0
2021102404,2021-10-24,3,4,12,NYG,CAR,1,10,68,0,0,"(4:12) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 86-D.SLAYTON TO CAR 30 FOR 2 YARDS (26-D.JACKSON). CAR-26-D.JACKSON WAS INJURED DURING THE PLAY.",0,2021,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2021102404,2021-10-24,3,4,54,NYG,CAR,1,10,52,1,0,"(4:54) (NO HUDDLE, SHOTGUN) 13-D.PETTIS PASS SHORT RIGHT TO 8-D.JONES TO CAR 32 FOR 16 YARDS (34-S.CHANDLER).",0,2021,16,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2021102404,2021-10-24,3,10,37,CAR,NYG,4,10,100,0,0,"(10:37) 10-R.WINSLOW PUNTS 32 YARDS TO NYG 18, CENTER-44-J.JANSEN. 21-J.PEPPERS TO NYG 30 FOR 12 YARDS (27-K.ROBINSON). PENALTY ON NYG-31-K.CROSSEN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 24. OFFICIALLY, A RETURN FOR 6 YARDS.",0,2021,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,0,OPP,1,NYG,0,OFFENSIVE HOLDING,10
2021102404,2021-10-24,3,11,8,CAR,NYG,3,2,58,0,0,(11:08) (SHOTGUN) 14-S.DARNOLD SACKED AT 50 FOR -8 YARDS (SACK SPLIT BY 99-L.WILLIAMS AND 51-A.OJULARI).,0,2021,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2021102404,2021-10-24,3,11,51,CAR,NYG,2,3,57,0,0,(11:51) (NO HUDDLE) 30-C.HUBBARD UP THE MIDDLE TO NYG 42 FOR 1 YARD (49-B.MCKINNEY).,0,2021,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OPP,0,,0,,0
2021102404,2021-10-24,3,12,28,CAR,NYG,1,10,100,0,0,(12:28) 14-S.DARNOLD PASS SHORT RIGHT TO 30-C.HUBBARD TO NYG 43 FOR 7 YARDS (21-J.PEPPERS) [99-L.WILLIAMS].,0,2021,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102404,2021-10-24,2,0,0,,,0,0,100,1,0,END QUARTER 2,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102404,2021-10-24,2,0,44,,,0,0,100,1,0,TIMEOUT #2 BY CAR AT 00:44.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102404,2021-10-24,2,1,1,NYG,CAR,4,13,52,0,0,"(1:01) 9-R.DIXON PUNTS 48 YARDS TO END ZONE, CENTER-58-C.KREITER, TOUCHBACK.",0,2021,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2021102404,2021-10-24,2,1,1,,,0,0,100,1,0,TIMEOUT #1 BY CAR AT 01:01.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102404,2021-10-24,2,1,32,NYG,CAR,2,9,56,0,0,"(1:32) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT [21-J.CHINN]. PENALTY ON NYG, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT CAR 44.",0,2021,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,44,OPP,1,NYG,0,INTENTIONAL GROUNDING,10
2021102404,2021-10-24,2,2,0,NYG,CAR,1,10,55,0,0,(2:00) 8-D.JONES PASS SHORT RIGHT TO 28-D.BOOKER TO CAR 44 FOR 1 YARD (21-J.CHINN).,0,2021,1,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2021102404,2021-10-24,2,2,0,,,0,0,100,1,0,TWO-MINUTE WARNING,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102404,2021-10-24,2,3,28,CAR,NYG,2,24,75,0,0,"(3:28) (SHOTGUN) 14-S.DARNOLD PASS DEEP RIGHT INTENDED FOR 80-I.THOMAS INTERCEPTED BY 24-J.BRADBERRY AT NYG 5. 24-J.BRADBERRY TO NYG 18 FOR 13 YARDS. FUMBLES, AND RECOVERS AT NYG 19.",0,2021,13,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,1,1,0,0,0,,25,OPP,0,,0,,0
2021102404,2021-10-24,2,3,37,CAR,NYG,2,14,85,0,0,"(3:37) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT. PENALTY ON CAR-72-T.MOTON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 15 - NO PLAY.",0,2021,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,15,OPP,1,CAR,1,OFFENSIVE HOLDING,10
2021102404,2021-10-24,2,4,21,CAR,NYG,1,10,89,0,0,(4:21) (NO HUDDLE) 30-C.HUBBARD RIGHT END TO NYG 15 FOR -4 YARDS (51-A.OJULARI).,0,2021,-4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,11,OPP,0,,0,,0
2021102404,2021-10-24,2,4,55,CAR,NYG,1,10,77,1,0,"(4:55) 14-S.DARNOLD PASS SHORT RIGHT TO 30-C.HUBBARD TO NYG 11 FOR 12 YARDS (24-J.BRADBERRY, 21-J.PEPPERS).",0,2021,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,23,OPP,0,,0,,0
2021102404,2021-10-24,2,5,34,CAR,NYG,2,3,72,1,0,"(5:34) (NO HUDDLE, SHOTGUN) 14-S.DARNOLD PASS SHORT LEFT TO 18-K.KIRKWOOD TO NYG 23 FOR 5 YARDS (29-X.MCKINNEY).",0,2021,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2021102404,2021-10-24,2,6,2,CAR,NYG,1,10,65,0,0,"(6:02) (NO HUDDLE) 32-R.FREEMAN RIGHT GUARD TO NYG 28 FOR 7 YARDS (95-Q.ROCHE, 48-T.CROWDER).",0,2021,7,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0
2021102404,2021-10-24,2,8,59,NYG,CAR,3,10,53,0,0,(8:59) (SHOTGUN) 8-D.JONES SACKED AT NYG 43 FOR -10 YARDS (53-B.BURNS).,0,2021,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2021102404,2021-10-24,2,9,28,NYG,CAR,3,5,58,0,0,"(9:28) (NO HUDDLE, SHOTGUN) 8-D.JONES SCRAMBLES LEFT TACKLE TO CAR 32 FOR 10 YARDS (21-J.CHINN). PENALTY ON NYG-12-J.ROSS, ILLEGAL MOTION, 5 YARDS, ENFORCED AT CAR 42 - NO PLAY.",0,2021,10,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,1,0,0,,42,OPP,1,NYG,1,ILLEGAL MOTION,5
2021102404,2021-10-24,2,10,14,NYG,CAR,2,12,51,0,0,(10:14) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 15-C.JOHNSON TO CAR 42 FOR 7 YARDS (15-C.HENDERSON).,0,2021,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0
2021102404,2021-10-24,2,10,47,NYG,CAR,2,7,56,0,0,"(10:47) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 86-D.SLAYTON TO CAR 34 FOR 10 YARDS (24-A.BOUYE). PENALTY ON NYG-74-M.PEART, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT CAR 44 - NO PLAY.",0,2021,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,44,OPP,1,NYG,1,INELIGIBLE DOWNFIELD PASS,5
2021102404,2021-10-24,2,11,21,NYG,CAR,1,10,53,0,0,"(11:21) (NO HUDDLE, SHOTGUN) 39-E.PENNY LEFT TACKLE TO CAR 44 FOR 3 YARDS (93-B.ROY, 43-H.REDDICK).",0,2021,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,47,OPP,0,,0,,0
2021102404,2021-10-24,2,12,57,NYG,CAR,4,6,69,0,0,"(12:57) 5-G.GANO 49 YARD FIELD GOAL IS GOOD, CENTER-58-C.KREITER, HOLDER-9-R.DIXON.",0,2021,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2021102404,2021-10-24,2,13,3,NYG,CAR,3,6,69,0,0,"(13:03) (NO HUDDLE, SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP RIGHT TO 86-D.SLAYTON.",0,2021,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2021102404,2021-10-24,2,13,14,NYG,CAR,2,1,74,0,0,"(13:14) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT RIGHT [98-M.HAYNES]. PENALTY ON NYG-76-N.SOLDER, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT CAR 26 - NO PLAY.",0,2021,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,26,OPP,1,NYG,1,INELIGIBLE DOWNFIELD PASS,5
2021102404,2021-10-24,2,13,43,NYG,CAR,1,10,65,0,0,"(13:43) (NO HUDDLE, SHOTGUN) 8-D.JONES RIGHT END PUSHED OB AT CAR 26 FOR 9 YARDS (4-J.CARTER).",0,2021,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0
2021102404,2021-10-24,1,0,0,,,0,0,100,1,0,END QUARTER 1,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102404,2021-10-24,1,0,42,NYG,CAR,4,1,99,0,0,(:42) 28-D.BOOKER RIGHT GUARD TO CAR 2 FOR -1 YARDS (42-S.FRANKLIN).,0,2021,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0
2021102404,2021-10-24,1,0,48,NYG,CAR,3,1,99,0,0,(:48) 8-D.JONES PASS INCOMPLETE SHORT RIGHT TO 88-E.ENGRAM.,0,2021,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,1,OPP,0,,0,,0
2021102404,2021-10-24,1,1,22,NYG,CAR,2,1,99,0,0,(1:22) 28-D.BOOKER UP THE MIDDLE TO CAR 1 FOR NO GAIN (4-J.CARTER; 21-J.CHINN).,0,2021,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,1,OPP,0,,0,,0
2021102404,2021-10-24,1,1,29,NYG,CAR,1,2,98,1,0,"(1:29) 8-D.JONES PASS SHORT RIGHT TO 80-K.RUDOLPH FOR 2 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS INBOUNDS RULING, AND THE PLAY WAS REVERSED. 8-D.JONES PASS SHORT RIGHT TO 80-K.RUDOLPH PUSHED OB AT CAR 1 FOR 1 YARD (24-A.BOUYE).",0,2021,2,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0
2021102404,2021-10-24,1,1,50,NYG,CAR,1,10,88,0,0,"(1:50) (NO HUDDLE) 8-D.JONES PASS SHORT RIGHT TO 80-K.RUDOLPH PUSHED OB AT CAR 5 FOR 7 YARDS (57-C.JOHNSTON). PENALTY ON CAR-57-C.JOHNSTON, UNNECESSARY ROUGHNESS, 3 YARDS, ENFORCED AT CAR 5.",0,2021,7,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,12,OPP,1,CAR,0,UNNECESSARY ROUGHNESS,3
2021102404,2021-10-24,1,2,56,NYG,CAR,2,3,84,0,0,"(2:56) (NO HUDDLE, SHOTGUN) 28-D.BOOKER RIGHT GUARD TO CAR 14 FOR 2 YARDS (91-M.FOX; 94-D.NIXON).",0,2021,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,16,OPP,0,,0,,0
2021102404,2021-10-24,1,3,17,NYG,CAR,1,10,77,0,0,"(3:17) (NO HUDDLE, SHOTGUN) 28-D.BOOKER LEFT GUARD TO CAR 16 FOR 7 YARDS (4-J.CARTER; 21-J.CHINN).",0,2021,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,23,OPP,0,,0,,0
2021102404,2021-10-24,1,3,43,NYG,CAR,1,10,59,1,0,(3:43) 8-D.JONES PASS SHORT RIGHT TO 88-E.ENGRAM PUSHED OB AT CAR 23 FOR 18 YARDS (15-C.HENDERSON).,0,2021,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2021102404,2021-10-24,1,5,16,NYG,CAR,4,12,52,0,0,"(5:16) 9-R.DIXON PUNTS 36 YARDS TO CAR 12, CENTER-58-C.KREITER, FAIR CATCH BY 13-A.ERICKSON.",0,2021,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2021102404,2021-10-24,1,6,15,NYG,CAR,3,13,51,0,0,"(6:15) (NO HUDDLE, SHOTGUN) PENALTY ON NYG-71-W.HERNANDEZ, FALSE START, 5 YARDS, ENFORCED AT CAR 49 - NO PLAY.",0,2021,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,49,OPP,1,NYG,1,FALSE START,5
2021102404,2021-10-24,1,6,56,NYG,CAR,2,11,53,0,0,(6:56) 8-D.JONES PASS SHORT LEFT TO 88-E.ENGRAM TO CAR 49 FOR -2 YARDS (21-J.CHINN).,0,2021,-2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2021102404,2021-10-24,1,7,28,NYG,CAR,1,10,54,0,0,"(7:28) (NO HUDDLE) 28-D.BOOKER LEFT TACKLE TO CAR 47 FOR -1 YARDS (53-B.BURNS, 97-Y.GROSS-MATOS).",0,2021,-1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0
2021102404,2021-10-24,1,8,42,CAR,NYG,4,7,73,0,0,"(8:42) 5-Z.GONZALEZ 45 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-R.WINSLOW.",0,2021,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2021102404,2021-10-24,1,9,7,CAR,NYG,3,8,72,0,0,(9:07) (SHOTGUN) 14-S.DARNOLD PASS SHORT RIGHT TO 32-R.FREEMAN PUSHED OB AT NYG 27 FOR 1 YARD (23-L.RYAN).,0,2021,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2021102404,2021-10-24,1,9,53,CAR,NYG,2,10,70,0,0,(9:53) (SHOTGUN) 30-C.HUBBARD RIGHT GUARD TO NYG 28 FOR 2 YARDS (99-L.WILLIAMS; 98-A.JOHNSON).,0,2021,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,30,OPP,0,,0,,0
2021102404,2021-10-24,1,9,59,CAR,NYG,1,10,70,0,0,(9:59) 14-S.DARNOLD PASS INCOMPLETE SHORT LEFT TO 2-DJ.MOORE.,0,2021,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0
2021102404,2021-10-24,1,10,37,CAR,NYG,3,6,61,1,0,(10:37) (SHOTGUN) 14-S.DARNOLD PASS SHORT MIDDLE TO 82-T.TREMBLE TO NYG 30 FOR 9 YARDS (22-A.JACKSON; 48-T.CROWDER).,0,2021,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2021102404,2021-10-24,1,11,17,CAR,NYG,2,3,64,0,0,(11:17) 12-S.SMITH LEFT END TO NYG 39 FOR -3 YARDS (95-Q.ROCHE).,0,2021,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0
2021102404,2021-10-24,1,11,55,CAR,NYG,1,10,57,0,0,(11:55) (NO HUDDLE) 32-R.FREEMAN LEFT TACKLE TO NYG 36 FOR 7 YARDS (22-A.JACKSON; 29-X.MCKINNEY).,0,2021,7,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,43,OPP,0,,0,,0
2021102400,2021-10-24,1,0,0,,,0,0,100,1,0,GAME,0,2021,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,0,0,,,0,0,100,1,0,END GAME,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,0,23,CLE,DEN,1,10,88,0,0,(:23) 5-C.KEENUM KNEELS TO DEN 13 FOR -1 YARDS.,0,2021,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0
2021102100,2021-10-21,4,1,9,CLE,DEN,3,7,80,1,0,(1:09) (SHOTGUN) 30-D.JOHNSON LEFT GUARD TO DEN 12 FOR 8 YARDS (42-C.ROBINSON).,0,2021,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,20,OPP,0,,0,,0
2021102100,2021-10-21,4,1,13,CLE,DEN,3,2,85,0,0,"(1:13) 30-D.JOHNSON LEFT GUARD TO DEN 6 FOR 9 YARDS. PENALTY ON CLE-85-D.NJOKU, ILLEGAL MOTION, 5 YARDS, ENFORCED AT DEN 15 - NO PLAY.",0,2021,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT GUARD,15,OPP,1,CLE,1,ILLEGAL MOTION,5
2021102100,2021-10-21,4,1,13,,,0,0,100,1,0,TIMEOUT #2 BY CLE AT 01:13.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,2,0,CLE,DEN,2,7,80,0,0,(2:00) 30-D.JOHNSON RIGHT TACKLE TO DEN 15 FOR 5 YARDS (2-P.SURTAIN; 22-K.JACKSON).,0,2021,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,20,OPP,0,,0,,0
2021102100,2021-10-21,4,2,0,,,0,0,100,1,0,TWO-MINUTE WARNING,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,2,27,CLE,DEN,1,10,77,0,0,(2:27) 30-D.JOHNSON RIGHT GUARD TO DEN 20 FOR 3 YARDS (98-M.PURCELL).,0,2021,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0
2021102100,2021-10-21,4,2,27,,,0,0,100,1,0,TIMEOUT #3 BY DEN AT 02:27.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,2,36,CLE,DEN,2,7,70,1,0,(2:36) 30-D.JOHNSON RIGHT TACKLE TO DEN 23 FOR 7 YARDS (31-J.SIMMONS; 22-K.JACKSON).,0,2021,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,30,OPP,0,,0,,0
2021102100,2021-10-21,4,2,36,,,0,0,100,1,0,TIMEOUT #2 BY DEN AT 02:36.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,2,44,CLE,DEN,1,10,67,0,0,(2:44) 30-D.JOHNSON RIGHT GUARD TO DEN 30 FOR 3 YARDS (53-J.COOPER).,0,2021,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0
2021102100,2021-10-21,4,3,30,CLE,DEN,2,4,60,1,0,(3:30) 5-C.KEENUM PASS SHORT LEFT TO 80-J.LANDRY TO DEN 33 FOR 7 YARDS (21-R.DARBY).,0,2021,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2021102100,2021-10-21,4,3,30,,,0,0,100,1,0,TIMEOUT #1 BY DEN AT 03:30.,0,2021,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,3,36,CLE,DEN,1,10,54,0,0,(3:36) 30-D.JOHNSON RIGHT GUARD TO DEN 40 FOR 6 YARDS (31-J.SIMMONS).,0,2021,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0
2021102100,2021-10-21,4,5,17,,,0,0,100,1,0,TIMEOUT AT 05:17.,0,2021,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2021102100,2021-10-21,4,5,17,DEN,CLE,0,0,85,1,0,"8-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-J.BOBENMOYER, HOLDER-6-S.MARTIN.",0,2021,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2021101711,2021-10-17,3,5,50,PIT,SEA,4,2,91,0,0,"(5:50) 9-C.BOSWELL 27 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2021,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,9,OPP,0,,0,,0
2021101711,2021-10-17,3,6,31,PIT,SEA,3,14,79,0,0,(6:31) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT RIGHT TO 88-P.FREIERMUTH TO SEA 9 FOR 12 YARDS (26-R.NEAL).,0,2021,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,21,OPP,0,,0,,0
2021101711,2021-10-17,3,7,12,PIT,SEA,2,20,73,0,0,(7:12) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT MIDDLE TO 85-E.EBRON TO SEA 21 FOR 6 YARDS (54-B.WAGNER).,0,2021,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
